ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
11230505,06:57:23.221,04/19/2021,2550,,,40.675808,-79.82884,2.71691,15.265566199153357,137.9118130775444,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:27.027,04/19/2021,2550,,,40.677998,-79.827286,0.029343,15.17502318617155,136.92865999034774,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:28.129,04/19/2021,2550,134,27,40.677998,-79.827286,0.122438,15.17502318617155,136.92865999034774,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:29.199,04/19/2021,2550,134,27,40.678757,-79.82678,0.212661,15.142802395867179,136.592802710322,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:29.408,04/19/2021,2550,134,27,40.67926,-79.826416,2.71792,15.12340631861948,136.3627882186072,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:33.932,04/19/2021,2550,134,27,40.681046,-79.825195,0.911955,15.052289843776792,135.55781225352763,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:35.011,04/19/2021,2550,134,27,40.682373,-79.82428,0.0036,15.00185235077649,134.95308429891475,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:35.011,04/19/2021,2550,134,27,40.682373,-79.82428,2.716184,15.00185235077649,134.95308429891475,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:38.643,04/19/2021,2550,134,27,40.682373,-79.82428,1.717001,15.00185235077649,134.95308429891475,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
11230505,06:57:38.643,04/19/2021,2550,134,27,40.682373,-79.82428,3.716014,15.00185235077649,134.95308429891475,N831ME,False,KBTP 190656Z AUTO 19003KT 10SM FEW045 BKN065 OVC085 07/05 A2987 RMK AO2 RAB07E56 SLP121 P0000 T00720050
