ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,Metar
10866934,06:06:19.911,10/14/2020,1150,3,270,40.778503,-79.949196,0.998975,0.08856716358347926,39.54561050876729,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:21.112,10/14/2020,1150,3,270,40.778503,-79.94926,0.197786,0.08522919594500848,36.74384749966956,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:22.150,10/14/2020,1150,3,270,40.778503,-79.94926,0.244872,0.08522919594500848,36.74384749966956,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:23.245,10/14/2020,1150,3,270,40.77855,-79.94926,0.32968,0.08946602421235107,34.743773438382526,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:24.291,10/14/2020,1150,0,0,40.778503,-79.94932,0.369417,0.08229924531576902,33.917126897963804,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:25.344,10/14/2020,1150,0,0,40.778503,-79.94932,0.407713,0.08229924531576902,33.917126897963804,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:26.419,10/14/2020,1150,0,0,40.77855,-79.94928,0.496317,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:27.446,10/14/2020,1150,0,0,40.77855,-79.94928,0.532232,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:28.606,10/14/2020,1150,0,0,40.77855,-79.94928,0.682589,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:29.742,10/14/2020,1150,0,0,40.77855,-79.94928,0.826148,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:30.780,10/14/2020,1150,0,0,40.77855,-79.94928,0.866378,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:32.317,10/14/2020,1150,0,0,40.77855,-79.94928,0.393609,0.08851469928976272,33.845731748712446,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:33.561,10/14/2020,1150,0,0,40.77855,-79.94926,0.649639,0.08946602421235107,34.743773438382526,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:34.637,10/14/2020,1150,0,0,40.77855,-79.94926,0.689861,0.08946602421235107,34.743773438382526,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
10866934,06:06:34.637,10/14/2020,1150,0,0,40.77855,-79.94926,1.962241,0.08946602421235107,34.743773438382526,N474LF,KBTP 140605Z AUTO 19002KT 10SM CLR 06/04 A3002 RMK T00600040 MADISHF
