ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,Metar
10930127,08:41:22.868,10/25/2020,2100,126,348,40.71428,-80.04614,0.963039,10.770839315764608,-130.94952785015957,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:24.199,10/25/2020,2100,126,348,40.7151,-80.04639,0.273938,10.72734130950445,-130.50849365066028,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:25.312,10/25/2020,2100,126,348,40.715744,-80.04657,0.367605,10.69257374519817,-130.16439978103375,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:26.390,10/25/2020,2100,126,349,40.716354,-80.04676,0.457954,10.661263679970249,-129.830733590374,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:27.736,10/25/2020,2100,126,349,40.71696,-80.04688,0.822087,10.626040738616592,-129.51727127723214,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:28.974,10/25/2020,2100,126,349,40.71776,-80.04712,1.076333,10.585377965191766,-129.07671803231366,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:30.277,10/25/2020,2100,126,349,40.718307,-80.0473,0.335711,10.558983600909484,-128.7689775607012,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:31.288,10/25/2020,2100,126,348,40.71915,-80.04751,0.371287,10.514440852846773,-128.31096717263895,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:32.671,10/25/2020,2100,126,348,40.719707,-80.0477,0.738574,10.488789868146394,-127.99163748292486,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
10930127,08:41:33.709,10/25/2020,2100,126,349,40.720497,-80.04788,0.777246,10.44698165061782,-127.56136196575792,N536ME,KBTP 250840Z AUTO 03004KT 10SM CLR 02/00 A3015 RMK T00200000 MADISHF
