ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
11230936,23:10:39.838,01/19/2021,38000,364,304,40.472626,-80.33887,2.898249,47.248304307352605,-135.71748635049354,SWA1456,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
10672426,23:10:39.780,01/19/2021,36075,343,304,40.359394,-80.113365,2.89834,48.490543560971815,-163.35629940906963,N283AK,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
12583405,23:10:39.898,01/19/2021,43000,392,186,40.6252,-80.24762,2.898398,30.343739837180387,-123.8748321749418,ASP489,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
11230936,23:10:39.838,01/19/2021,38000,364,304,40.472626,-80.33887,3.899393,47.248304307352605,-135.71748635049354,SWA1456,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
10672426,23:10:39.780,01/19/2021,36075,343,304,40.359394,-80.113365,3.899472,48.490543560971815,-163.35629940906963,N283AK,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
12583405,23:10:39.898,01/19/2021,43000,392,186,40.6252,-80.24762,3.899531,30.343739837180387,-123.8748321749418,ASP489,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
11230936,23:10:39.838,01/19/2021,38000,364,304,40.472626,-80.33887,4.900267,47.248304307352605,-135.71748635049354,SWA1456,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
10672426,23:10:39.780,01/19/2021,36075,343,304,40.359394,-80.113365,4.900349,48.490543560971815,-163.35629940906963,N283AK,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
12583405,23:10:39.898,01/19/2021,43000,392,186,40.6252,-80.24762,4.900409,30.343739837180387,-123.8748321749418,ASP489,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
11230936,23:10:39.838,01/19/2021,38000,364,304,40.472626,-80.33887,5.903632,47.248304307352605,-135.71748635049354,SWA1456,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
10672426,23:10:39.780,01/19/2021,36075,343,304,40.359394,-80.113365,5.903712,48.490543560971815,-163.35629940906963,N283AK,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
12583405,23:10:39.898,01/19/2021,43000,392,186,40.6252,-80.24762,5.90377,30.343739837180387,-123.8748321749418,ASP489,False,KBTP 192310Z AUTO 22005KT 10SM OVC090 01/M06 A3011 RMK T00101060 MADISHF
