ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,Metar
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,2.901228,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,4.901042,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,5.905961,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,7.901068,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,8.902918,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,9.908711,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,11.903113,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,13.901841,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,15.903216,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,17.901525,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,18.903222,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,20.900728,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,21.90281,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,23.903025,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,25.901013,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,26.902009,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,28.9026,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,30.903122,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,31.905693,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,32.908135,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,34.90146,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,36.902086,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,37.903568,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:49:59.642,11/22/2020,7675,218,301,40.231033,-79.655975,39.902694,65.6358889015823,157.600027362181,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:39.967,11/22/2020,7675,218,301,40.251717,-79.70163,0.993002,62.10033070569304,160.1174616046058,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:39.967,11/22/2020,7675,218,301,40.251717,-79.70163,3.901707,62.10033070569304,160.1174616046058,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,0.478876,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,2.900344,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,3.907355,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,5.901841,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,7.901031,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:44.454,11/22/2020,7675,218,301,40.2541,-79.70685,8.903183,61.70224854334266,160.42274575759322,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:54.823,11/22/2020,7675,218,301,40.259464,-79.71869,0.848748,60.810218883432746,161.13119354212796,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:54.823,11/22/2020,7675,218,301,40.259464,-79.71869,2.901168,60.810218883432746,161.13119354212796,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:54.823,11/22/2020,7675,218,301,40.259464,-79.71869,3.903489,60.810218883432746,161.13119354212796,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,0.638335,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,2.90185,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,3.902226,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,5.901656,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,7.902561,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,9.901343,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,10.901724,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
11120723,11:50:59.613,11/22/2020,7675,218,301,40.26195,-79.72412,12.902179,60.401532495412184,161.46214779881205,N723ST,KBTP 221156Z AUTO 04009KT 10SM OVC005 03/03 A3026 RMK AO2 RAE50 SLP262 6//// 7//// T00280028 10028 20028 56018 PNO $
