ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
11315798,06:24:48.180,03/18/2021,2325,136,294,40.82091,-79.74957,1.196867,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:49.570,03/18/2021,2325,136,294,40.82091,-79.74957,1.197573,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:50.902,03/18/2021,2325,136,294,40.82091,-79.74957,1.199807,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:50.902,03/18/2021,2325,136,294,40.82091,-79.74957,2.201735,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:50.902,03/18/2021,2325,136,294,40.82091,-79.74957,3.203601,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:54.633,03/18/2021,2300,136,294,40.82091,-79.74957,0.673738,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:55.825,03/18/2021,2300,136,294,40.82091,-79.74957,0.87246,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:56.716,03/18/2021,2300,136,294,40.82091,-79.74957,1.194675,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:56.716,03/18/2021,2300,136,294,40.82091,-79.74957,2.199929,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:58.762,03/18/2021,2300,136,294,40.82091,-79.74957,1.200507,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:24:59.514,03/18/2021,2300,137,295,40.82091,-79.74957,1.201286,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:01.090,03/18/2021,2325,137,295,40.82091,-79.74957,1.204616,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:01.090,03/18/2021,2325,137,295,40.82091,-79.74957,2.572232,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:05.107,03/18/2021,2325,137,295,40.82091,-79.74957,0.158041,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:05.107,03/18/2021,2325,137,295,40.82091,-79.74957,1.198256,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:06.602,03/18/2021,2325,137,295,40.82091,-79.74957,1.19896,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:07.676,03/18/2021,2325,137,295,40.82091,-79.74957,1.202649,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:07.676,03/18/2021,2325,137,295,40.82091,-79.74957,3.195484,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:10.596,03/18/2021,2325,137,295,40.82091,-79.74957,1.198458,17.564981523859753,74.15154226244267,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:12.714,03/18/2021,2325,137,295,40.827118,-79.7677,0.747307,16.31527217023317,70.36282195559039,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:12.714,03/18/2021,2325,137,295,40.827118,-79.7677,2.193317,16.31527217023317,70.36282195559039,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:12.714,03/18/2021,2325,137,295,40.827118,-79.7677,3.195208,16.31527217023317,70.36282195559039,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:15.535,03/18/2021,2325,137,295,40.827118,-79.7677,1.198011,16.31527217023317,70.36282195559039,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
11315798,06:25:16.661,03/18/2021,2325,136,295,40.827118,-79.7677,1.201944,16.31527217023317,70.36282195559039,N915ME,False,KBTP 180625Z AUTO 10008KT 10SM -RA OVC070 08/04 A2987 RMK T00800040 MADISHF
