ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
10866191,06:54:29.561,03/23/2021,6825,230,259,40.503937,-80.36664,0.651923,46.56585002280436,-130.65481490858366,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:31.426,03/23/2021,6950,230,259,40.503708,-80.36817,0.510012,46.68053972985309,-130.57411932688987,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:32.375,03/23/2021,7025,230,259,40.503708,-80.36817,0.629757,46.68053972985309,-130.57411932688987,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:33.540,03/23/2021,7100,230,259,40.503056,-80.37198,0.638845,46.97244885282937,-130.38327408272295,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:34.351,03/23/2021,7150,230,259,40.503056,-80.37198,1.627538,46.97244885282937,-130.38327408272295,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:34.351,03/23/2021,7150,230,259,40.503056,-80.37198,2.628294,46.97244885282937,-130.38327408272295,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:37.868,03/23/2021,7325,230,259,40.50217,-80.377785,0.954831,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:39.292,03/23/2021,7325,230,259,40.50217,-80.377785,0.373697,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:39.832,03/23/2021,7325,246,259,40.50217,-80.377785,1.629861,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:42.514,03/23/2021,7475,246,259,40.50217,-80.377785,0.596203,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:43.284,03/23/2021,7475,256,259,40.50217,-80.377785,0.628622,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:45.386,03/23/2021,7475,258,259,40.50217,-80.377785,0.487788,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:45.386,03/23/2021,7475,258,259,40.50217,-80.377785,1.628458,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:45.386,03/23/2021,7475,258,259,40.50217,-80.377785,2.629389,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:48.686,03/23/2021,7475,258,259,40.50217,-80.377785,0.766072,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:49.767,03/23/2021,7650,258,259,40.50217,-80.377785,0.857562,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:49.767,03/23/2021,7650,258,259,40.50217,-80.377785,2.629461,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:49.767,03/23/2021,7650,258,259,40.50217,-80.377785,4.628744,47.41046114478833,-130.08600648622036,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:54.740,03/23/2021,7850,258,259,40.498028,-80.406,0.828517,49.54500044638778,-128.69941594154693,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:56.581,03/23/2021,7850,283,260,40.498028,-80.406,0.683364,49.54500044638778,-128.69941594154693,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:56.581,03/23/2021,7850,283,260,40.498028,-80.406,2.628552,49.54500044638778,-128.69941594154693,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:56.581,03/23/2021,7850,283,260,40.498028,-80.406,3.630855,49.54500044638778,-128.69941594154693,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:54:56.581,03/23/2021,7850,283,260,40.498028,-80.406,4.634225,49.54500044638778,-128.69941594154693,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:01.401,03/23/2021,8150,283,260,40.496475,-80.416504,2.629153,50.34733318066556,-128.21421602979007,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:01.401,03/23/2021,8150,283,260,40.496475,-80.416504,3.629979,50.34733318066556,-128.21421602979007,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:07.464,03/23/2021,8450,288,260,40.49551,-80.42298,0.552595,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:07.464,03/23/2021,8450,288,260,40.49551,-80.42298,1.627867,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:08.695,03/23/2021,8450,289,260,40.49551,-80.42298,1.62837,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:10.125,03/23/2021,8800,289,260,40.49551,-80.42298,0.628747,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:11.756,03/23/2021,8800,289,260,40.49551,-80.42298,0.864922,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:11.756,03/23/2021,8800,289,260,40.49551,-80.42298,2.627989,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:11.756,03/23/2021,8800,289,260,40.49551,-80.42298,4.628417,50.84424724802695,-127.9233998654988,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:16.669,03/23/2021,9325,289,260,40.49244,-80.44358,0.779282,52.43322784214589,-127.03482280853872,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
10866191,06:55:17.728,03/23/2021,9400,289,260,40.492218,-80.44513,0.820346,52.552670524396575,-126.96925570232148,UPS9841,False,KBTP 230655Z AUTO 11005KT 10SM CLR 07/M08 A3018 RMK T00701080 MADISHF
