,Unnamed: 0,Frame,ID,x,y,z,windx,windy
0,0,20149,11322591,0.96625140639876,0.1339188235861914,0.032752456067981384,5.537098811094331,1.1674788656664163
1,1,20150,11322591,0.96384413981645,0.1347053189449313,0.032756803940222956,5.537098811094331,1.1674788656664163
2,2,20151,11322591,0.953020642199036,0.1355545478440747,0.0327601058127272,5.537098811094331,1.1674788656664163
3,3,20152,11322591,0.9399278294195892,0.1376125310856555,0.03276246401155536,5.537098811094331,1.1674788656664163
4,4,20153,11322591,0.9349477728422858,0.1468333445992655,0.03276398086276866,5.537098811094331,1.1674788656664163
5,5,20154,11322591,0.9297849027501016,0.1432629786462801,0.0327647586924284,5.537098811094331,1.1674788656664163
6,6,20155,11322591,0.9246220326579172,0.1396926126932946,0.03276489982659586,5.537098811094331,1.1674788656664163
7,7,20156,11322591,0.9174002400451178,0.1420521451827258,0.03276450659133229,5.537098811094331,1.1674788656664163
8,8,20157,11322591,0.9096196961584798,0.1345471558696717,0.03276368131269897,5.537098811094331,1.1674788656664163
9,9,20158,11322591,0.9013414023912644,0.1350321827041816,0.03276252631675708,5.537098811094331,1.1674788656664163
10,10,20159,11322591,0.8956533869726936,0.1342035969679243,0.03276114392956797,5.537098811094331,1.1674788656664163
11,11,20160,11322591,0.8919664166976569,0.1403149526590638,0.03275963647719288,5.537098811094331,1.1674788656664163
12,12,20161,11322591,0.8864965992635683,0.1398823899558851,0.03275810628569309,5.537098811094331,1.1674788656664163
13,13,20162,11322591,0.8802335337087253,0.1370219933161245,0.03275665568112979,5.537098811094331,1.1674788656664163
14,14,20163,11322591,0.8746257550937855,0.1361672069337338,0.03275538698956426,5.537098811094331,1.1674788656664163
15,15,20164,11322591,0.8670073335296977,0.1373128764498338,0.032754402537049254,5.537098811094331,1.1674788656664163
16,16,20165,11322591,0.8593889119656101,0.1384585459659338,0.03275418606058189,5.537098811094331,1.1674788656664163
17,17,20166,11322591,0.8545254836206543,0.1364843697978302,0.032754557163097386,5.537098811094331,1.1674788656664163
18,18,20167,11322591,0.8496620552756985,0.1345101936297266,0.03275562629177298,5.537098811094331,1.1674788656664163
19,19,20168,11322591,0.8439740234634929,0.1336816491353701,0.03275748916749577,5.537098811094331,1.1674788656664163
20,20,20169,11322591,0.8380452626960889,0.1329317630748939,0.03276022678486218,5.537098811094331,1.1674788656664163
21,21,20170,11322591,0.8316821999852144,0.1338425368603307,0.03276390541217866,5.537098811094331,1.1674788656664163
22,22,20171,11322591,0.8253191372743399,0.1347533106457675,0.03276857659146126,5.537098811094331,1.1674788656664163
23,23,20172,11322591,0.822222076208824,0.1334286961233584,0.03277427713843567,5.537098811094331,1.1674788656664163
24,24,20173,11322591,0.81259301136105,0.1365748811635724,0.03278102914253728,5.537098811094331,1.1674788656664163
25,25,20174,11322591,0.8126582373332902,0.1365485463980066,0.0327888399669114,5.537098811094331,1.1674788656664163
26,26,20175,11322591,0.8127234633055305,0.1365222116324409,0.032797702248412997,5.537098811094331,1.1674788656664163
27,27,20176,11322591,0.8127886892777707,0.1364958768668751,0.03280759389760618,5.537098811094331,1.1674788656664163
28,28,20177,11322591,0.8128539152500109,0.1364695421013093,0.03281847809876559,5.537098811094331,1.1674788656664163
29,29,20178,11322591,0.8129191412222513,0.1364432073357436,0.032830303309875075,5.537098811094331,1.1674788656664163
