,Unnamed: 0,Frame,ID,x,y,z,windx,windy
0,0,52556,10520887,1.0654563718206398,0.0069956359618904,0.06839930653786469,3.4912228258182463,4.453519206884108
1,1,52557,10520887,1.0323323757756375,0.0072318750615478,0.06501716750043146,3.4912228258182463,4.453519206884108
2,2,52558,10520887,0.9992083797306356,0.0074681141612052,0.06242376514606268,3.4912228258182463,4.453519206884108
3,3,52559,10520887,0.9660843836856332,0.0077043532608626,0.06058038295670187,3.4912228258182463,4.453519206884108
4,4,52560,10520887,0.9329603876406312,0.00794059236052,0.059448304414292885,3.4912228258182463,4.453519206884108
5,5,52561,10520887,0.899836391595629,0.0081768314601774,0.058988813000779405,3.4912228258182463,4.453519206884108
6,6,52562,10520887,0.8667123955506268,0.0084130705598348,0.05916319219810501,3.4912228258182463,4.453519206884108
7,7,52563,10520887,0.8335883995056246,0.0086493096594922,0.05993272548821338,3.4912228258182463,4.453519206884108
8,8,52564,10520887,0.8004644034606225,0.0088855487591496,0.06125869635304837,3.4912228258182463,4.453519206884108
9,9,52565,10520887,0.7673404074156203,0.009121787858807,0.06310238827455356,3.4912228258182463,4.453519206884108
10,10,52566,10520887,0.7342164113706182,0.0093580269584644,0.06542508473467268,3.4912228258182463,4.453519206884108
11,11,52567,10520887,0.701092415325616,0.0095942660581218,0.06818806921534937,3.4912228258182463,4.453519206884108
12,12,52568,10520887,0.6679684192806138,0.0098305051577792,0.07135262519852736,3.4912228258182463,4.453519206884108
13,13,52569,10520887,0.6348444232356116,0.0100667442574366,0.07488003616615035,3.4912228258182463,4.453519206884108
14,14,52570,10520887,0.5977413933749897,0.0092228608402238,0.07873158560016197,3.4912228258182463,4.453519206884108
15,15,52571,10520887,0.5606383635143676,0.008378977423011,0.08286855698249618,3.4912228258182463,4.453519206884108
16,16,52572,10520887,0.5235353336537456,0.0075350940057982,0.08702543432095305,3.4912228258182463,4.453519206884108
17,17,52573,10520887,0.5044856762946516,0.0035959937539359,0.09159841035493,3.4912228258182463,4.453519206884108
18,18,52574,10520887,0.4586451209803384,0.0073602432241085,0.0964950187076451,3.4912228258182463,4.453519206884108
19,19,52575,10520887,0.4234086731633754,0.0082436123403321,0.1016227930023158,3.4912228258182463,4.453519206884108
20,20,52576,10520887,0.3833411700278512,0.0052149435214836,0.10688926686215988,3.4912228258182463,4.453519206884108
21,21,52577,10520887,0.3668860655543852,0.0048677733043386,0.11220197391039527,3.4912228258182463,4.453519206884108
22,22,52578,10520887,0.3182945515674946,0.0099991964907814,0.11746844777023946,3.4912228258182463,4.453519206884108
23,23,52579,10520887,0.287086584121334,0.0150576514351317,0.12259622206491017,3.4912228258182463,4.453519206884108
24,24,52580,10520887,0.2436186197536104,0.0179310108327828,0.12624145211850507,3.4912228258182463,4.453519206884108
25,25,52581,10520887,0.2283723522532702,0.0229137297110017,0.13000997067447617,3.4912228258182463,4.453519206884108
26,26,52582,10520887,0.1903384119014305,0.0244787955455832,0.13377848923044738,3.4912228258182463,4.453519206884108
27,27,52583,10520887,0.1524709828939082,0.0325321162256843,0.13742371928404218,3.4912228258182463,4.453519206884108
28,28,52584,10520887,0.1169403520727193,0.0379526188472684,0.1408223723328842,3.4912228258182463,4.453519206884108
29,29,52585,10520887,0.1003141643594912,0.0387134195312822,0.14385115987459718,3.4912228258182463,4.453519206884108
30,30,52586,10520887,0.0582950664122519,0.0460212213807217,0.14633747800585417,3.4912228258182463,4.453519206884108
31,31,52587,10520887,0.0352513374480435,0.0509242720299189,0.1485510203256033,3.4912228258182463,4.453519206884108
32,32,52588,10520887,0.0122076084838351,0.0558273226791161,0.1513820325614208,3.4912228258182463,4.453519206884108
33,33,52589,10520887,-0.0251220876642799,0.0625375521185875,0.15429010011122357,3.4912228258182463,4.453519206884108
34,34,52590,10520887,-0.0578763646110728,0.0693880971363164,0.1571519344726352,3.4912228258182463,4.453519206884108
35,35,52591,10520887,-0.0982110975747173,0.0753284768928223,0.15984424714327927,3.4912228258182463,4.453519206884108
36,36,52592,10520887,-0.1358897374621521,0.0768959380857327,0.16397287086660817,3.4912228258182463,4.453519206884108
37,37,52593,10520887,-0.1686832562642255,0.0787360646587699,0.1681939609667193,3.4912228258182463,4.453519206884108
38,38,52594,10520887,-0.2009969344131099,0.0787838375393239,0.17241505106683047,3.4912228258182463,4.453519206884108
39,39,52595,10520887,-0.2394179461074037,0.083515281267123,0.17654367479015926,3.4912228258182463,4.453519206884108
