,Unnamed: 0,Frame,ID,x,y,z,windx,windy
0,0,27559,10605659,1.3228113061441058,3.151673969808548,0.2899231697429709,-0.5070087616291326,-3.565209570562619
1,1,27560,10605659,1.331548517992288,3.1104983980977337,0.29294629334138395,-0.5070087616291326,-3.565209570562619
2,2,27561,10605659,1.3427967172522108,3.025392151493816,0.2955669502358537,-0.5070087616291326,-3.565209570562619
3,3,27562,10605659,1.343881810948908,2.932274885412074,0.29779960529524835,-0.5070087616291326,-3.565209570562619
4,4,27563,10605659,1.3418151426656206,2.900822166707834,0.29965872338843574,-0.5070087616291326,-3.565209570562619
5,5,27564,10605659,1.3397484743823331,2.869369448003594,0.3011587693842838,-0.5070087616291326,-3.565209570562619
6,6,27565,10605659,1.3291349823019252,2.77984169150046,0.3023142081516605,-0.5070087616291326,-3.565209570562619
7,7,27566,10605659,1.3196241723645306,2.726287527728714,0.3031395045594339,-0.5070087616291326,-3.565209570562619
8,8,27567,10605659,1.3089592791584088,2.6762649032732035,0.3036491234764718,-0.5070087616291326,-3.565209570562619
9,9,27568,10605659,1.2908526668888547,2.6124348848951824,0.3038575297716423,-0.5070087616291326,-3.565209570562619
10,10,27569,10605659,1.255230888704113,2.537388370435588,0.3037791883138134,-0.5070087616291326,-3.565209570562619
11,11,27570,10605659,1.2375727729413128,2.503728981449445,0.30342856397185297,-0.5070087616291326,-3.565209570562619
12,12,27571,10605659,1.2199146571785129,2.470069592463303,0.30282012161462896,-0.5070087616291326,-3.565209570562619
13,13,27572,10605659,1.174084744498631,2.389596870929513,0.30196832611100927,-0.5070087616291326,-3.565209570562619
14,14,27573,10605659,1.1412165069248623,2.34063819764542,0.30088764232986204,-0.5070087616291326,-3.565209570562619
15,15,27574,10605659,1.1109609317045577,2.3023918729422936,0.2995925351400402,-0.5070087616291326,-3.565209570562619
16,16,27575,10605659,1.0740364604128163,2.2556934980541965,0.2978996298917846,-0.5070087616291326,-3.565209570562619
17,17,27576,10605659,1.0112047324919176,2.198184907311902,0.2958792395590916,-0.5070087616291326,-3.565209570562619
18,18,27577,10605659,0.9755610828034196,2.171980690783076,0.29429960562239427,-0.5070087616291326,-3.565209570562619
19,19,27578,10605659,0.9432227000718938,2.149778509431062,0.29245413085244804,-0.5070087616291326,-3.565209570562619
20,20,27579,10605659,0.910884317340368,2.1275763280790483,0.2906941874810253,-0.5070087616291326,-3.565209570562619
21,21,27580,10605659,0.853982314827999,2.0974548836580618,0.28863372838506,-0.5070087616291326,-3.565209570562619
22,22,27581,10605659,0.7986323091219228,2.072083862422108,0.2866318313277237,-0.5070087616291326,-3.565209570562619
23,23,27582,10605659,0.7525243199799351,2.049183541295168,0.2843101547173486,-0.5070087616291326,-3.565209570562619
24,24,27583,10605659,0.7006971036594032,2.027802206982691,0.28172263727372443,-0.5070087616291326,-3.565209570562619
25,25,27584,10605659,0.6497752756779505,2.006475701116157,0.2789232177166409,-0.5070087616291326,-3.565209570562619
26,26,27585,10605659,0.5979819210716549,1.9852006458036064,0.2762786793406677,-0.5070087616291326,-3.565209570562619
27,27,27586,10605659,0.5523428548310613,1.9623815780199,0.2736345262412642,-0.5070087616291326,-3.565209570562619
28,28,27587,10605659,0.5137506868485172,1.9475405754312405,0.27142881787843703,-0.5070087616291326,-3.565209570562619
29,29,27588,10605659,0.4751585188659731,1.932699572842581,0.2691499069673237,-0.5070087616291326,-3.565209570562619
30,30,27589,10605659,0.4062544415009204,1.906620448336008,0.26718769339668963,-0.5070087616291326,-3.565209570562619
31,31,27590,10605659,0.3503751548557883,1.882359450730284,0.2647623773890045,-0.5070087616291326,-3.565209570562619
32,32,27591,10605659,0.3197768135054752,1.8713318291675909,0.2625767034078133,-0.5070087616291326,-3.565209570562619
33,33,27592,10605659,0.2448607990303024,1.8420784107871424,0.2602831519870427,-0.5070087616291326,-3.565209570562619
34,34,27593,10605659,0.2208886966346859,1.831221637654848,0.2581229062594668,-0.5070087616291326,-3.565209570562619
35,35,27594,10605659,0.1657156055676396,1.814558599643696,0.25590872181210106,-0.5070087616291326,-3.565209570562619
36,36,27595,10605659,0.1146206297250425,1.7951606800392506,0.2534533542319615,-0.5070087616291326,-3.565209570562619
37,37,27596,10605659,0.0452323708536316,1.76924231061649,0.25087855091514494,-0.5070087616291326,-3.565209570562619
