ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,0.507653,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,2.78429,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,4.781592,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,6.781643,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,8.779766,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,9.78504,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,11.779762,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,13.779744,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,15.779727,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,17.77942,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,18.780979,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,20.7816,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
10520111,13:04:36.482,04/17/2021,1900,83,275,40.802666,-79.70944,22.780046,20.477799573674407,82.19931285906527,N13287,False,KBTP 171305Z AUTO 00000KT 10SM OVC009 04/02 A2988 RMK T00400020 MADISHF
