ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,Metar
11205799,09:54:46.473,09/17/2020,8000,152,210,40.80652,-79.776184,0.375422,14.999272773801751,77.70473118620228,N807JA,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:47.518,09/17/2020,8000,153,210,40.805878,-79.77667,0.4125,14.94426731821207,77.93873873130134,N807JA,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:49.182,09/17/2020,8000,153,210,40.805878,-79.77667,0.106719,14.94426731821207,77.93873873130134,N807JA,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:50.537,09/17/2020,8000,152,210,40.803967,-79.7781,0.468025,14.783406538736513,78.64659899793661,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:51.771,09/17/2020,8000,152,210,40.803364,-79.778534,0.671169,14.73454869655997,78.87423139959458,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:52.975,09/17/2020,8000,152,210,40.802525,-79.77916,0.873805,14.665121955852678,79.19211238652329,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:54.310,09/17/2020,8000,152,210,40.802216,-79.77942,0.236821,14.637223884499535,79.30815845621586,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:55.411,09/17/2020,8000,152,210,40.801037,-79.78028,0.330009,14.542301565982823,79.7627378252827,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:56.545,09/17/2020,8000,152,210,40.801037,-79.78028,0.475389,14.542301565982823,79.7627378252827,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
11205799,09:54:59.155,09/17/2020,8000,152,210,40.799973,-79.78107,0.096279,14.456276615402675,80.1772909975054,FDY227,KBTP 170955Z AUTO 00000KT 10SM CLR 11/11 A3003 RMK T01100110 MADISHF
