ID,Time,Date,Altitude,Speed,Heading,Lat,Lon,Age,Range,Bearing,Tail,AltisGNSS,Metar
11125456,12:15:36.386,03/14/2021,1000,51,251,40.778137,-79.94495,0.401721,0.41574488067544585,86.18481529160485,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:37.800,03/14/2021,1000,53,252,40.77803,-79.94537,0.813665,0.3796971355474975,87.61832036580226,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:39.996,03/14/2021,1100,55,253,40.77786,-79.946075,1.009054,0.31987115222793994,90.55572968546673,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:41.581,03/14/2021,1100,54,252,40.777733,-79.946594,0.594419,0.27658000258677234,93.56698561644687,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:43.756,03/14/2021,1100,53,253,40.77758,-79.947266,0.770236,0.22196689844362616,98.86327960956527,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:45.323,03/14/2021,1200,52,253,40.777473,-79.947754,0.336428,0.1839857574228013,104.50549808102916,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:46.904,03/14/2021,1200,50,253,40.777367,-79.94824,0.920886,0.14880223297026485,112.88038356449914,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:48.461,03/14/2021,1200,49,253,40.77726,-79.9487,0.47391,0.12049455863250469,125.36400052131538,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:49.633,03/14/2021,1300,48,253,40.777195,-79.949005,0.648313,0.10573930805859186,136.7022416641534,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:51.009,03/14/2021,1300,47,252,40.777107,-79.94937,0.023348,0.09623474027950903,154.32020914049642,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:52.550,03/14/2021,1300,44,253,40.777023,-79.9498,0.563399,0.09620972811095689,176.78080241531518,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:53.908,03/14/2021,1400,44,251,40.776936,-79.950134,0.921965,0.10814834414738389,-167.8333405358372,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:55.835,03/14/2021,1400,43,251,40.77681,-79.95062,0.848845,0.1356606030054407,-151.93708980522908,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:57.755,03/14/2021,1400,44,250,40.77668,-79.95111,0.767372,0.17046832209066015,-141.89982764516841,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:15:59.267,03/14/2021,1500,44,250,40.776573,-79.95151,0.280206,0.20157483084868397,-136.42230533782902,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:01.037,03/14/2021,1500,45,250,40.776466,-79.951965,0.050239,0.23747345707046244,-131.67927683181853,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:02.539,03/14/2021,1500,46,251,40.77636,-79.95236,0.552363,0.27053672852612115,-128.84388754976752,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:05.034,03/14/2021,1600,46,252,40.776184,-79.953,0.053039,0.32541064011288096,-125.55557297369921,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:06.721,03/14/2021,1600,44,253,40.776077,-79.95346,0.73473,0.36414126474012765,-123.52294215320205,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:07.837,03/14/2021,1600,44,253,40.776016,-79.953766,0.850658,0.389512878864614,-122.25483485561386,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:09.001,03/14/2021,1600,44,254,40.77595,-79.95404,0.014016,0.41303129394566057,-121.40202316388917,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:10.674,03/14/2021,1700,43,255,40.775864,-79.95453,0.6891,0.45351164380594383,-119.70838304745135,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:12.338,03/14/2021,1700,42,256,40.77578,-79.954926,0.353806,0.48724372757265166,-118.71264733014118,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
11125456,12:16:14.037,03/14/2021,1700,41,257,40.775715,-79.95532,0.051684,0.5199720203256253,-117.64918409074808,N728RW,False,KBTP 141215Z AUTO 26002KT 10SM CLR 01/M07 A3015 RMK T00101070 MADISHF
